,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam2:001896100D71,AirBeam2:001896100D71,AirBeam2:001896100D71,AirBeam2:001896100D71,AirBeam2:001896100D71
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam2-F,AirBeam2-PM1,AirBeam2-PM10,AirBeam2-PM2.5,AirBeam2-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
134,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:38.353,3.376295,-76.5441278,,,,,68.0
135,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:38.354,3.376295,-76.5441278,,6.0,10.0,8.0,
136,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:39.102,3.376295,-76.5441278,82.0,,,,
137,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:39.353,3.376295,-76.5441278,,,,,68.0
138,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:39.354,3.376295,-76.5441278,,6.0,10.0,8.0,
139,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:40.102,3.376295,-76.5441278,82.0,,,,
140,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:40.112,3.376295,-76.5441278,,,,,68.0
141,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:40.353,3.376295,-76.5441278,,6.0,,,
142,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:40.354,3.376295,-76.5441278,,,10.0,8.0,
143,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:41.104,3.376295,-76.5441278,82.0,,,,
144,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:41.108,3.376295,-76.5441278,,,,,68.0
145,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:41.354,3.376295,-76.5441278,,5.0,10.0,7.0,
146,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:42.101,3.376295,-76.5441278,82.0,,,,
147,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:42.111,3.376295,-76.5441278,,,,,68.0
148,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:42.353,3.376295,-76.5441278,,5.0,,7.0,
149,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:42.354,3.376295,-76.5441278,,,10.0,,
150,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:43.101,3.376295,-76.5441278,82.0,,,,
151,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:43.110,3.376295,-76.5441278,,,,,67.0
152,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:43.353,3.376295,-76.5441278,,5.0,,7.0,
153,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:43.354,3.376295,-76.5441278,,,10.0,,
154,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:44.101,3.376295,-76.5441278,82.0,,,,
155,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:44.108,3.376295,-76.5441278,,,,,68.0
156,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:44.353,3.376295,-76.5441278,,5.0,,7.0,
157,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:44.354,3.376295,-76.5441278,,,9.0,,
158,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:45.103,3.376295,-76.5441278,82.0,,,,
159,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:45.111,3.376295,-76.5441278,,,,,67.0
160,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:45.353,3.376295,-76.5441278,,5.0,,7.0,
161,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:45.354,3.376295,-76.5441278,,,9.0,,
162,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:46.103,3.376295,-76.5441278,82.0,,,,
163,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:46.111,3.376295,-76.5441278,,,,,67.0
164,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:46.354,3.376295,-76.5441278,,6.0,10.0,8.0,
165,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:47.101,3.376295,-76.5441278,82.0,,,,
166,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:47.113,3.376295,-76.5441278,,,,,67.0
167,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:47.353,3.376295,-76.5441278,,6.0,,,
168,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:47.354,3.376295,-76.5441278,,,10.0,8.0,
169,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:48.102,3.376295,-76.5441278,82.0,,,,
170,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:48.110,3.376295,-76.5441278,,,,,67.0
171,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:48.353,3.376295,-76.5441278,,7.0,,,
172,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:48.354,3.376295,-76.5441278,,,11.0,9.0,
173,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:49.103,3.376295,-76.5441278,82.0,,,,
174,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:49.111,3.376295,-76.5441278,,,,,67.0
175,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:49.353,3.376295,-76.5441278,,7.0,,9.0,
176,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:49.354,3.376295,-76.5441278,,,11.0,,
177,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:50.102,3.376295,-76.5441278,82.0,,,,
178,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:50.108,3.376295,-76.5441278,,,,,67.0
179,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:50.353,3.376295,-76.5441278,,7.0,,9.0,
180,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:50.354,3.376295,-76.5441278,,,11.0,,
181,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:51.105,3.376295,-76.5441278,82.0,,,,
182,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:51.107,3.376295,-76.5441278,,,,,67.0
183,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:51.354,3.376295,-76.5441278,,6.0,,8.0,
184,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:51.355,3.376295,-76.5441278,,,10.0,,
185,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:52.103,3.376295,-76.5441278,82.0,,,,
186,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:52.107,3.376295,-76.5441278,,,,,66.0
187,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:52.353,3.376295,-76.5441278,,6.0,,,
188,Navia_jueves_ca?as_mediodia_1pm_carro,2019-10-24T13:38:52.354,3.376295,-76.5441278,,,10.0,8.0,
