ObjectID,Session_Name,Timestamp,Latitude,Longitude,Temperatura,PM1,PM10,PM2.5,Humedad
577,panamericana_moto_juliana,2019-11-26T08:10:36.089,3.3696919,-76.5254404,,,,27,
578,panamericana_moto_juliana,2019-11-26T08:10:37.041,3.3696276,-76.5254562,,,,39,
579,panamericana_moto_juliana,2019-11-26T08:10:38.072,3.3695852,-76.5254695,,,,66,
580,panamericana_moto_juliana,2019-11-26T08:10:39.081,3.3695852,-76.5254695,,,,113,
581,panamericana_moto_juliana,2019-11-26T08:10:40.091,3.3695048,-76.5255021,,,,155,
582,panamericana_moto_juliana,2019-11-26T08:10:41.074,3.3694624,-76.5255315,,,,185,
583,panamericana_moto_juliana,2019-11-26T08:10:42.074,3.3694624,-76.5255315,,,,199,
584,panamericana_moto_juliana,2019-11-26T08:10:43.087,3.3693574,-76.5255758,,,,207,
585,panamericana_moto_juliana,2019-11-26T08:10:44.100,3.369303,-76.5255977,,,,207,
586,panamericana_moto_juliana,2019-11-26T08:10:45.103,3.369303,-76.5255977,,,,198,
587,panamericana_moto_juliana,2019-11-26T08:10:46.058,3.3692664,-76.5256062,,,,195,
588,panamericana_moto_juliana,2019-11-26T08:10:47.095,3.3693045,-76.5255981,,,383.0,189,
589,panamericana_moto_juliana,2019-11-26T08:10:48.071,3.3692335,-76.5256299,,,,183,
590,panamericana_moto_juliana,2019-11-26T08:10:49.127,3.3692335,-76.5256299,,,,157,
591,panamericana_moto_juliana,2019-11-26T08:10:50.112,3.3691621,-76.5256588,,,,130,
592,panamericana_moto_juliana,2019-11-26T08:10:51.053,3.3690586,-76.5257153,,,,106,
593,panamericana_moto_juliana,2019-11-26T08:10:52.070,3.3690586,-76.5257153,,,,89,
594,panamericana_moto_juliana,2019-11-26T08:10:53.089,3.3689339,-76.5258003,,,,79,
595,panamericana_moto_juliana,2019-11-26T08:10:54.086,3.3688738,-76.525862,,,,71,
596,panamericana_moto_juliana,2019-11-26T08:10:55.072,3.3688738,-76.525862,,77.0,,68,
597,panamericana_moto_juliana,2019-11-26T08:10:56.061,3.3687314,-76.5259406,,,,69,
598,panamericana_moto_juliana,2019-11-26T08:10:57.066,3.3687314,-76.5259406,,,,62,
599,panamericana_moto_juliana,2019-11-26T08:10:58.084,3.3685471,-76.5259851,,,,59,
600,panamericana_moto_juliana,2019-11-26T08:10:59.070,3.3685471,-76.5259851,,,,59,
601,panamericana_moto_juliana,2019-11-26T08:11:00.064,3.3683655,-76.5260167,,,96.0,59,
602,panamericana_moto_juliana,2019-11-26T08:11:01.067,3.3683655,-76.5260167,,,,60,
603,panamericana_moto_juliana,2019-11-26T08:11:02.088,3.3681869,-76.5260396,,,,63,
604,panamericana_moto_juliana,2019-11-26T08:11:03.079,3.3681869,-76.5260396,,,,68,
605,panamericana_moto_juliana,2019-11-26T08:11:04.092,3.3680135,-76.5260621,,86.0,,68,
606,panamericana_moto_juliana,2019-11-26T08:11:05.098,3.3680135,-76.5260621,,,,59,
607,panamericana_moto_juliana,2019-11-26T08:11:06.049,3.3678373,-76.5260845,,,,52,
608,panamericana_moto_juliana,2019-11-26T08:11:07.058,3.3677488,-76.5260986,,,,52,
609,panamericana_moto_juliana,2019-11-26T08:11:08.098,3.3677488,-76.5260986,,,,49,
610,panamericana_moto_juliana,2019-11-26T08:11:09.088,3.3675801,-76.5261228,,,,48,
611,panamericana_moto_juliana,2019-11-26T08:11:10.064,3.3675031,-76.5261358,,,,45,
612,panamericana_moto_juliana,2019-11-26T08:11:11.057,3.3675031,-76.5261358,,,,41,
613,panamericana_moto_juliana,2019-11-26T08:11:12.081,3.3673424,-76.5261583,,,,36,
614,panamericana_moto_juliana,2019-11-26T08:11:13.084,3.3673424,-76.5261583,,,,34,
615,panamericana_moto_juliana,2019-11-26T08:11:14.081,3.3672118,-76.5261787,,,,32,
616,panamericana_moto_juliana,2019-11-26T08:11:15.068,3.3672118,-76.5261787,,,,31,
617,panamericana_moto_juliana,2019-11-26T08:11:16.079,3.3671157,-76.5262124,,,,30,
618,panamericana_moto_juliana,2019-11-26T08:11:17.082,3.3671157,-76.5262124,,,,29,
619,panamericana_moto_juliana,2019-11-26T08:11:18.064,3.3670241,-76.5262649,,,,29,
620,panamericana_moto_juliana,2019-11-26T08:11:19.095,3.3670241,-76.5262649,,,,27,
621,panamericana_moto_juliana,2019-11-26T08:11:20.108,3.3669633,-76.5263771,,,,26,
622,panamericana_moto_juliana,2019-11-26T08:11:21.079,3.3669633,-76.5263771,,,,27,
623,panamericana_moto_juliana,2019-11-26T08:11:22.048,3.3669275,-76.5264739,,,,25,
624,panamericana_moto_juliana,2019-11-26T08:11:23.080,3.3669056,-76.5265357,,,,25,
625,panamericana_moto_juliana,2019-11-26T08:11:24.072,3.366871,-76.5266244,,,,25,
626,panamericana_moto_juliana,2019-11-26T08:11:25.077,3.366871,-76.5266244,,,,25,
627,panamericana_moto_juliana,2019-11-26T08:11:26.095,3.3668021,-76.5267952,,,,25,
628,panamericana_moto_juliana,2019-11-26T08:11:27.080,3.3667684,-76.5268791,,,,24,
629,panamericana_moto_juliana,2019-11-26T08:11:28.081,3.3667684,-76.5268791,,,,24,
630,panamericana_moto_juliana,2019-11-26T08:11:29.082,3.3667101,-76.5270486,,,,23,
631,panamericana_moto_juliana,2019-11-26T08:11:30.086,3.3666828,-76.5271414,,,,23,
632,panamericana_moto_juliana,2019-11-26T08:11:31.053,3.3666828,-76.5271414,,,,22,
633,panamericana_moto_juliana,2019-11-26T08:11:32.082,3.366648,-76.5272774,,,,22,
634,panamericana_moto_juliana,2019-11-26T08:11:33.083,3.366627,-76.5273457,,,31.0,22,
635,panamericana_moto_juliana,2019-11-26T08:11:34.060,3.3666073,-76.5274267,,,,21,
636,panamericana_moto_juliana,2019-11-26T08:11:35.074,3.3666073,-76.5274267,,,,21,
637,panamericana_moto_juliana,2019-11-26T08:11:36.099,3.3665968,-76.5275802,,,28.0,21,
638,panamericana_moto_juliana,2019-11-26T08:11:37.095,3.3665968,-76.5275802,,,,21,
639,panamericana_moto_juliana,2019-11-26T08:11:38.083,3.3666301,-76.5277201,,,30.0,21,
640,panamericana_moto_juliana,2019-11-26T08:11:39.095,3.3666301,-76.5277201,,,,22,
641,panamericana_moto_juliana,2019-11-26T08:11:40.084,3.3666941,-76.5278609,,,,25,
642,panamericana_moto_juliana,2019-11-26T08:11:41.042,3.3666941,-76.5278609,,,,25,
643,panamericana_moto_juliana,2019-11-26T08:11:42.051,3.3667781,-76.5279658,,,,27,
644,panamericana_moto_juliana,2019-11-26T08:11:43.069,3.3667781,-76.5279658,,,,27,
645,panamericana_moto_juliana,2019-11-26T08:11:44.024,3.3668444,-76.5280505,,,,29,
